t,treasuries,gold,loans_and_private_equity,private_credit,treasuries_7dma,gold_7dma,loans_and_private_equity_7dma,private_credit_7dma
2023-01-12,648075587.3,486772242.4,0.0001,243013381,647898147.1,489119957,0.0001,235812513.4
2023-01-13,660617276.7,488878283.8,0.0001,246305341.2,649736629.9,488772786.4,0.0001,237264710.9
2023-01-14,663213374.6,489640227.8,0.0001,249403550.4,651975800.5,488468640,0.0001,239467952.9
2023-01-15,662550823.8,484356374,0.0001,249072875,654030050.4,487606449.1,0.0001,241521608.4
2023-01-16,662364647,486807318.1,0.0001,249213900.6,656034818.2,487433693,0.0001,243584703.3
2023-01-17,662545649.4,486438620.9,0.0001,248713406.8,658219776.2,487197349,0.0001,245658342.1
2023-01-18,663068706.1,486455434.7,0.0001,249146768.2,660348009.3,487049786,0.0001,247838460.5
2023-01-19,662463122.8,488216941.7,0.0001,249425248.9,662403371.5,487256171.6,0.0001,248754441.6
2023-01-20,664325214.9,484769283.8,0.0001,249465992,662933076.9,486669171.6,0.0001,249205963.1
2023-01-21,667439204.9,481243288.3,0.0001,253560765.3,663536767,485469608.8,0.0001,249799851
2023-01-22,668105976.3,481347681.9,0.0001,254280670.2,664330360.2,485039795.6,0.0001,250543821.7
2023-01-23,666954421.6,482979554.9,0.0001,254128120,664986042.3,484492972.3,0.0001,251245853.1
2023-01-24,666606429.2,483108014.2,0.0001,254010991.5,665566153.7,484017171.4,0.0001,252002650.9
2023-01-25,670273672.2,483079686.9,0.0001,256848303.1,666595434.6,483534921.7,0.0001,253102870.1
2023-01-26,673098171.3,480943865.6,0.0001,264900292.3,668114727.2,482495910.8,0.0001,255313590.6
2023-01-27,679612363.3,478807649.1,0.0001,272199249.6,670298605.5,481644248.7,0.0001,258561198.9
2023-01-28,679119557.3,479387560.2,0.0001,271680435.6,671967227.3,481379144.7,0.0001,261149723.2
2023-01-29,679184223.5,480110635.7,0.0001,271974387.1,673549834.1,481202423.8,0.0001,263677397
2023-01-30,680783041.4,475901250.2,0.0001,271903085.8,675525351.2,480191237.4,0.0001,266216677.9
2023-01-31,679417791.1,476201455.5,0.0001,271996820.7,677355545.7,479204586.2,0.0001,268786082
2023-02-01,679532068.8,475421405.9,0.0001,271241833.7,678678173.8,478110546,0.0001,270842300.7
2023-02-02,679392444.5,474260264.5,0.0001,261436739.7,679577355.7,477155745.9,0.0001,270347507.5
2023-02-03,679597233.6,472398080.6,0.0001,263105515.1,679575194.3,476240093.2,0.0001,269048402.5
2023-02-04,687884531,470493327.6,0.0001,262812932.3,680827333.4,474969488.6,0.0001,267781616.3
2023-02-05,689641177.5,469779074.9,0.0001,262796824.6,682321184,473493551.3,0.0001,266470536
2023-02-06,688121465.9,469832131.3,0.0001,262501981.5,683369530.3,472626534.3,0.0001,265127521.1
2023-02-07,701752259.4,470084576.5,0.0001,280604350.6,686560168.7,471752694.5,0.0001,266357168.2
2023-02-08,710807949.8,469114597.3,0.0001,280245705.1,691028151.7,470851721.8,0.0001,267643435.6
2023-02-09,711587725.4,471857514.3,0.0001,281449502.1,695627477.5,470508471.8,0.0001,270502401.6
2023-02-10,711504410.6,471050234.2,0.0001,280123507.6,700185645.7,470315922.3,0.0001,272933543.4
2023-02-11,716750519.3,475936417.8,0.0001,280386951.5,704309358.3,471093506.6,0.0001,275444117.6
2023-02-12,717333225.8,475540211.3,0.0001,280085962.3,708265365.2,471916526.1,0.0001,277913994.4
2023-02-13,716063694.8,474917937.9,0.0001,279496408.3,712257112.2,472643069.9,0.0001,280341769.6
2023-02-14,721723834.3,474918593.2,0.0001,278676854.2,715110194.3,473333643.7,0.0001,280066413
2023-02-15,724711303.1,474883614.7,0.0001,279550159.7,717096387.6,474157789.1,0.0001,279967049.4
2023-02-16,726794094.8,476555973.4,0.0001,286686692.8,719268726.1,474828997.5,0.0001,280715219.5
2023-02-17,726873912.3,479387420.4,0.0001,285991687.1,721464369.2,476020024.1,0.0001,281553530.8
2023-02-18,726907233.5,481970393.3,0.0001,286552211.9,722915328.4,476882020.6,0.0001,282434282.3
2023-02-19,727104453.9,481021680.7,0.0001,285892902.7,724311218.1,477665087.7,0.0001,283263845.2
2023-02-20,725933386.6,479751454.5,0.0001,285990858.3,725721174.1,478355590,0.0001,284191623.8
2023-02-21,726534268.6,481504332.2,0.0001,285580034.5,726408379,479296409.9,0.0001,285177792.4
2023-02-22,728450889,480399594.5,0.0001,289411175.1,726942605.5,480084407,0.0001,286586508.9
2023-02-23,727785340.7,480662673.8,0.0001,288975772.9,727084212.1,480671078.5,0.0001,286913520.4
2023-02-24,731372308.9,478268463.5,0.0001,293432192.5,727726840.2,480511227.5,0.0001,287976449.7
2023-02-25,732470282.8,474709649.7,0.0001,293489110,728521561.5,479473978.4,0.0001,288967435.1
2023-02-26,732056436.7,473473800.8,0.0001,293407083.5,729228987.6,478395709.9,0.0001,290040889.5
2023-02-27,732248720.2,475846642,0.0001,293438034.6,730131178.1,477837879.5,0.0001,291104771.9
2023-02-28,731463944.8,475867808.9,0.0001,293413256.3,730835417.6,477032661.9,0.0001,292223803.6
2023-03-01,733641119.5,476145161.2,0.0001,293905318.6,731576879.1,476424885.7,0.0001,292865824.1
2023-03-02,734728496.6,476848424.1,0.0001,291841276.1,732568758.5,475879992.9,0.0001,293275181.7
2023-03-03,735214920,474076793,0.0001,292003670.3,733117702.9,475281182.8,0.0001,293071107.1
2023-03-04,740182573.4,473816154.6,0.0001,292120324.7,734219458.7,475153540.7,0.0001,292875566.3
2023-03-05,740163038.5,473954179.3,0.0001,292492869.5,735377544.7,475222166.2,0.0001,292744964.3
2023-03-06,739489148.8,477554918.4,0.0001,292152773.9,736411891.7,475466205.6,0.0001,292561355.6
2023-03-07,742999061,477629715.1,0.0001,292595426.4,738059765.4,475717906.5,0.0001,292444522.8
2023-03-08,742308665.6,477446224.5,0.0001,293056633.5,739297986.3,475903772.7,0.0001,292323282.1
2023-03-09,741915928.7,479543797.9,0.0001,292064642,740324762.3,476288826.1,0.0001,292355191.5
2023-03-10,741762443.9,479019130.2,0.0001,292393449,741260122.8,476994874.3,0.0001,292410874.1
2023-03-11,682607972.9,479252243.7,0.0001,289744516.9,733035179.9,477771458.4,0.0001,292071473
2023-03-12,710614086.3,476680731.8,0.0001,280265536.6,728813901,478160965.9,0.0001,290324711.2
2023-03-13,734056131.2,477762588,0.0001,288252066.2,728037755.7,478190633,0.0001,289767467.2
2023-03-14,742304549,478135074.2,0.0001,290103382.3,727938539.7,478262827.2,0.0001,289411460.9
2023-03-15,739544828,477607426.2,0.0001,292281079.2,727543705.7,478285856,0.0001,289300667.5
2023-03-16,744423572.5,475261636.5,0.0001,301434684.8,727901940.5,477674118.7,0.0001,290639245
2023-03-17,744917084.1,472404228.2,0.0001,301259241.2,728352603.4,476729132.7,0.0001,291905786.7
2023-03-18,746745183.1,466512846.5,0.0001,301632203.2,737515062,474909218.8,0.0001,293604027.6
2023-03-19,747437890.2,463634199.9,0.0001,300949088.2,742775605.4,473045428.5,0.0001,296558820.7
2023-03-20,747312378.5,459647176.9,0.0001,300847747.8,744669355.1,470457512.6,0.0001,298358203.8
2023-03-21,747756377.8,460185619,0.0001,301181047.6,745448187.7,467893304.7,0.0001,299940727.4
2023-03-22,745490293,459647628.3,0.0001,300473283.9,746297539.9,465327619.3,0.0001,301111042.4
2023-03-23,746397222.6,457872396.8,0.0001,299144836.5,746579489.9,462843442.2,0.0001,300783921.2
2023-03-24,744927149.7,454309627.7,0.0001,296899282.9,746580927.8,460258499.3,0.0001,300161070
2023-03-25,752907907.3,453505973.4,0.0001,305926336.1,747461317,458400374.6,0.0001,300774517.6
2023-03-26,752685813.3,453522724.2,0.0001,306291992,748211020.3,456955878,0.0001,301537789.5
2023-03-27,751182209.2,456013255.4,0.0001,305258104.1,748763853.3,456436746.4,0.0001,302167840.4
2023-03-28,761360265.7,456912672.1,0.0001,306991033.7,750707265.8,455969182.6,0.0001,302997838.5
2023-03-29,761291849.3,459961543.8,0.0001,307367606.2,752964631,456014027.6,0.0001,303982741.6
2023-03-30,766673729.6,463141599.1,0.0001,306964245.6,755861274.9,456766770.8,0.0001,305099800.1
2023-03-31,765787835.2,462854203.5,0.0001,306861128.8,758841372.8,457987424.5,0.0001,306522920.9
2023-04-01,764857527.2,466447022.5,0.0001,305875603.6,760548461.4,459836145.8,0.0001,306515673.4
2023-04-02,764729534.4,465401999,0.0001,305773568.1,762268992.9,461533185.1,0.0001,306441612.9
2023-04-03,765730848.2,480214260.4,0.0001,306052094.2,764347369.9,464990471.5,0.0001,306555040
2023-04-04,765046389.3,480482791.2,0.0001,305350766.3,764873959,468357631.4,0.0001,306320716.1
2023-04-05,768079694.2,479379085.3,0.0001,309767076.7,765843651.2,471131565.9,0.0001,306663497.6
2023-04-06,768085223.4,476898371.3,711389.4617,310907921.1,766045293.1,473096819,101627.066,307226879.8
2023-04-07,771785186,478243732.4,709449.3086,310982948.9,766902057.5,475295323.2,202976.9673,307815711.3
2023-04-08,769968539.2,484602256.4,709449.3086,309764098.5,767632202.1,477888928,304326.8685,308371210.5
2023-04-09,770667961.7,490535167.4,705479.94,309604188.4,768480548.9,481479380.6,405109.717,308918442
2023-04-10,769611264.1,492572069.4,710010.5452,309913856.5,769034894,483244781.9,506539.7949,309470122.3
2023-04-11,834629547.7,492551531.5,718602.4368,316555172,778975345.2,484968887.7,609197.2859,311070751.7
2023-04-12,835439613.2,491020670,712671.2383,316715429.3,788598190.8,486631971.2,711007.4627,312063373.5
2023-04-13,839325267,490393585.3,716550.5052,318360620.9,798775339.8,488559858.9,711744.7547,313128044.9
2023-04-14,841076788.5,490041660.7,735916.7351,319443623,808674140.2,490245277.2,715525.8156,314336712.7
2023-04-15,868451011.9,492643114.2,729624.5367,320869972.4,822743064.9,491393971.2,718407.991,315923266.1
2023-04-16,869028586.3,493401751.6,730434.5789,320865283,836794582.7,491803483.2,721972.9395,317531993.9
2023-04-17,870810073.3,499116430.2,730434.5789,320585510.6,851251555.4,492738391.9,724890.6586,319056515.9
2023-04-18,873464578.5,498342002.4,723970.5561,320927709.4,856799417,493565602.1,725657.5327,319681164.1
2023-04-19,874576067.6,498095204.1,723970.5561,325709284.5,862390339,494576249.8,727271.721,320966000.5
2023-04-20,877063488.6,495822912.2,743294.8928,328844963.6,867781513.5,495351867.9,731092.3478,322463763.8
2023-04-21,879979014.5,493563316.1,751642.6003,329838423.2,873338974.4,495854961.5,733338.9,323948735.2
2023-04-22,880303788.3,493928695,751622.1585,329572196.9,875032228.2,496038615.9,736481.4174,325191910.2
2023-04-23,880483453.3,494063847.3,758393.5293,329644374.8,876668637.7,496133201,740475.5531,326446066.1
2023-04-24,879731315,495657335,747009.1955,328874413.7,877943100.8,495639044.6,742843.3555,327630195.2
2023-04-25,881310500.4,495443331.1,18983543.6,329210536.9,879063946.8,495224948.7,3351353.79,328813456.2
2023-04-26,883186889.1,494424747.7,19019203,329251517.8,880294064.2,494700597.8,5964958.425,329319489.6
2023-04-27,947540767.8,492522095.8,18912150.15,332147024.8,890362246.9,494229052.6,8560509.176,329791212.6
2023-04-28,947616877.5,489527459.8,18912448.66,330887319.7,900024798.8,493652501.7,11154910.04,329941054.9
2023-04-29,947378169,485360247.8,18905701.49,330761397,909606853.2,492428437.8,13748349.95,330110940.7
2023-04-30,947561289.4,486748092.5,18886586.36,330721321.4,919189401.2,491383330,16338091.78,330264790.2
2023-05-01,947564504.3,482442225.5,18887600.38,330707211.3,928879856.8,489495457.2,18929604.81,330526618.4
2023-05-02,967631118.4,481783517.3,18864078.56,344520165.8,941211373.6,487544055.2,18912538.37,332713708.3
2023-05-03,971178847.2,482241926.7,18819455.42,343115589,953781653.4,485803652.2,18884003,334694289.9
2023-05-04,970791248.1,483793087.4,18824120.75,342562182,957103150.6,484556651,18871427.37,336182169.5
2023-05-05,971030048,487932248.1,18824111.33,342136410.3,960447889.2,484328763.6,18858807.76,337789182.4
2023-05-06,1016168980,487892112.7,18834691.61,342360726.5,970275147.9,484690458.6,18848663.49,339446229.5
2023-05-07,1014928391,492378343.5,18828981.46,342362582.6,979899019.6,485494780.2,18840434.22,341109266.8
2023-05-08,1016031519,492214904.1,18828473.76,342623234.9,989680021.7,486890877.1,18831987.56,342811555.9
2023-05-09,1016951861,491841910.8,18979757.55,342070420.4,996725842,488327790.5,18848513.13,342461592.2
2023-05-10,1062945565,491925427.9,18993092.73,342225221,1009835373,489711147.8,18873318.46,342334396.8
2023-05-11,1102226025,494164788.4,18855053.65,342213856.8,1028611770,491192819.4,18877737.44,342284636.1
2023-05-12,1142702147,497951823.9,18839759.61,341521219.3,1053136355,492624187.3,18879972.91,342196751.6
2023-05-13,1179162239,496305973.4,18848574.22,338217331.8,1076421107,493826167.4,18881956.14,341604838.1
2023-05-14,1179522275,494478983.4,18841187.02,338326435.1,1099934519,494126258.8,18883699.79,341028245.6
2023-05-15,1179248532,498344506.2,18828848.1,338182956.8,1123251235,495001916.3,18883753.27,340393920.2
2023-05-16,1219466032,498925372,18815861.9,338412245.8,1152181831,496013839.3,18860339.6,339871323.8
2023-05-17,1259858098,498718401.1,18547077.34,336779819.6,1180312193,496984264.1,18796623.12,339093409.3
2023-05-18,1309987118,501801811.2,18488587.49,337121752.9,1209992349,498075267.3,18744270.81,338365965.9
2023-05-19,1312548599,508845133,18247999.08,337369560.6,1234256128,499631454.3,18659733.59,337772871.8
2023-05-20,1360329598,507636281.5,18233661.69,337127431.7,1260137179,501250069.8,18571888.95,337617171.8
2023-05-21,1358320755,506515763.8,18233661.69,337905962.5,1285679819,502969609.8,18485099.61,337557104.3
2023-05-22,1358487994,513007466.4,18228067.45,337851145.6,1311285456,505064318.4,18399273.81,337509702.7
2023-05-23,1364582872,513724645.2,18226945.14,336961525.8,1332016433,507178500.3,18315142.84,337302457
2023-05-24,1403841569,518762024.1,18218645.51,336523280,1352585501,510041875,18268224.01,337265808.4
2023-05-25,1443925680,502598095.8,18172387.95,337991589.5,1371719581,510155630,18223052.64,337390070.8
2023-05-26,1483963278,500125006.2,18115606.65,338296142.6,1396207392,508909897.6,18204139.44,337522439.7
2023-05-27,1484355789,502803973.6,18114600.32,337561934.7,1413925420,508219567.9,18187130.67,337584511.5
2023-05-28,1484125914,503490434.8,18104621.48,337823484.8,1431897585,507787378,18168696.36,337572729
2023-05-29,1485563795,497792902.8,18136889.71,337246970.7,1450051271,505613868.9,18155670.97,337486418.3
2023-05-30,1523992224,497812863.6,18136889.71,337594897.9,1472824036,503340757.3,18142805.9,337576900
2023-05-31,1523772890,497572085.4,18110719.22,338506324,1489957081,500313623.2,18127387.86,337860192
2023-06-01,2023990043,492039114.5,18073387.7,338717505.6,1572823419,498805197.3,18113244.97,337963894.3
2023-06-02,2024614889,492265385.8,18064880.08,337484794.5,1650059363,497682394.4,18105998.32,337847987.5
2023-06-03,2023140604,499899707.8,17773065.09,337859775.4,1727028623,497267499.2,18057207.57,337890536.1
2023-06-04,2023847916,499791066.1,17779528.97,338093337.4,1804131766,496739018,18010765.78,337929086.5
2023-06-05,2026512400,498733574.4,17772279.92,338136874.1,1881410138,496873399.7,17958678.67,338056215.6
2023-06-06,2027460257,501191201.7,17678100.72,337985664.5,1953334143,497356019.4,17893137.39,338112039.4
2023-06-07,2074591561,500583446.4,17400906.96,341481978.1,2032022524,497786213.8,17791735.63,338537132.8
2023-06-08,2080596986,502781341.7,17359283.2,344690283.3,2040109230,499320817.7,17689720.71,339390386.8
2023-06-09,2076188422,500789035.5,16278310.55,344647067.2,2047476878,500538481.9,17434496.49,340413568.6
2023-06-10,2117144567,500831588.1,16229499.91,344483219.7,2060906016,500671607.7,17213987.18,341359774.9
2023-06-11,2117448458,504951575.3,16233264.39,344687341.9,2074277522,501408823.3,16993092.24,342301775.5
2023-06-12,2116945263,508406948.4,16217711.02,344272007.1,2087196502,502790733.9,16771010.96,343178223.1
2023-06-13,2149291441,508632342,16113657.47,312307150.8,2104600957,503853753.9,16547519.07,339509864
2023-06-14,2152438048,509352837.3,16091264.48,311733058.8,2115721884,505106524,16360427.29,335260018.4
2023-06-15,2152279754,510230241,16078320.96,311599623,2125962279,506170652.5,16177432.68,330532781.2
2023-06-16,2158836567,511680133.3,15961949.72,312185383.9,2137769157,507726523.6,16132238.28,325895397.9
2023-06-17,2160705193,515747892,15785796.25,312531730.6,2143992103,509857424.2,16068852.04,321330899.4
2023-06-18,2159578490,514326109.9,15771265.78,312443325.8,2150010679,511196643.4,16002852.24,316724611.4
2023-06-19,2159999088,513472779.2,15776527.48,312589464.6,2156161226,511920333.5,15939826.02,312198533.9
2023-06-20,2160752865,513859676.4,15702901.41,312745489.6,2157798572,512667095.6,15881146.58,312261153.8
2023-06-21,2159950108,513430533.7,15617480.75,312582144.6,2158871724,513249623.6,15813463.19,312382451.7
2023-06-22,2143992031,514140054.4,15544198.08,312412070.2,2157687763,513808168.4,15737159.92,312498515.6
2023-06-23,2148439000,512240826.2,15368945.89,312936809,2156202396,513888267.4,15652445.09,312605862.1
2023-06-24,2158763724,508754551.4,15298212.42,312891382.3,2155925044,512889218.7,15582790.26,312657240.9
2023-06-25,2158636944,505147731.7,15298134.14,312542962.6,2155790537,511578021.9,15515200.02,312671474.7
2023-06-26,2158869394,509145686.1,15298134.14,312512439.3,2155629152,510959865.7,15446858.12,312660471.1
2023-06-27,2163377954,508973833.2,15178052.6,313910136.7,2156004165,510261888.1,15371879.72,312826849.2
2023-06-28,2157980282,508634438.8,15141138.43,312554248.7,2155722761,509576731.7,15303830.81,312822864.1
2023-06-29,2158752031,505056533.8,14982212.17,312502544.7,2157831333,508279085.9,15223547.11,312835789
2023-06-30,2159791295,505126473.1,14862631.84,313667270.7,2159453089,507262749.7,15151216.53,312940140.7
2023-07-01,2099146597,504070637.4,14883101.15,313631121,2150936357,506593619.2,15091914.92,313045817.7
2023-07-02,2099087537,506084169.7,16280258.52,313746551.7,2142429299,506727396,15232218.41,313217759
2023-07-03,2099567682,510465627,16280258.52,313842336.1,2133957625,506915959,15372521.89,313407744.2
2023-07-04,2169764774,510207419.3,16251874.87,318610632.3,2134870028,507092185.6,15525925.07,314079243.6
2023-07-05,2172564580,509814542,16175759.37,318413232.6,2136953499,507260771.8,15673728.06,314916241.3
2023-07-06,2207024645,511687419.6,16071925.97,323026319.1,2143849587,508208041.2,15829401.46,316419637.6
2023-07-07,2314332803,505092297.2,15948189.74,322513578.3,2165926945,508203158.9,15984481.16,317683395.9
2023-07-08,2422744722,499512525.7,15922167.49,323337628.3,2212155249,507552000.1,16132919.21,319070039.8
2023-07-09,2423365609,504113127.1,15922167.49,323157926.7,2258480688,507270422.6,16081763.35,320414521.9
2023-07-10,2423357943,505417894.7,15922167.49,323993318.6,2304736439,506549317.9,16030607.49,321864662.3
2023-07-11,2473891887,504318918.7,15796304.97,323360412.1,2348183170,505708103.6,15965526.07,322543202.2
2023-07-12,2575893345,504716500.3,15674778.08,323392736.7,2405801565,504979811.9,15893957.32,323254560
2023-07-13,2682096954,503968740.2,15930785.2,323524590.8,2473669038,503877143.4,15873794.35,323325741.6
2023-07-14,2731494646,502775783.8,15963660.78,322961903.3,2533263587,503546212.9,15876004.5,323389788.1
2023-07-15,2727306084,501451386.9,15978577.02,323499401.2,2576772353,503823193.1,15884063,323412898.5
2023-07-16,2727836530,502243414.8,16002565.27,323897272.6,2620268198,503556091.3,15895548.4,323518519.3
2023-07-17,2733242869,499980684.4,16017834.38,323827500.2,2664537474,502779347,15909215.1,323494831
2023-07-18,2734820712,501697243.2,16173585.95,324205802.8,2701813020,502404821.9,15963112.38,323615601.1
2023-07-19,2867226399,501948309.1,16066981.29,337885153.2,2743432028,502009366.1,16019141.41,325685946.3
2023-07-20,2916196122,505999153.8,16067428.57,338613202.5,2776874766,502299425.1,16038661.89,327841462.3
2023-07-21,3070110325,507418547.8,16072538.06,338331640.3,2825248434,502962677.1,16054215.79,330037139
2023-07-22,3121886279,507900189,16048463.44,339876050.1,2881617034,503883934.6,16064199.57,332376660.2
2023-07-23,3120092496,507486234.2,16494627.81,339903635.7,2937653600,504632908.8,16134494.21,334663283.5
2023-07-24,3119423628,507951071.1,16525829.62,339969568.3,2992822280,505771535.5,16207064.96,336969293.3
2023-07-25,3169114022,507580682.3,16535414.76,340291288.4,3054864182,506612026.8,16258754.79,339267219.8
2023-07-26,3171677071,507453700,16482694.33,340150190.1,3098357135,507398511.2,16318142.37,339590796.5
2023-07-27,3171891448,503686984.3,16502125.71,340178372.5,3134885038,507068201.2,16380241.96,339814392.2
2023-07-28,3174194291,506087519.9,16507277.38,335337696.1,3149754176,506878054.4,16442347.58,339386685.9
2023-07-29,3184654367,506413474,16412476.89,335061695.8,3158721046,506665666.5,16494349.5,338698921
2023-07-30,3183834748,506044090.6,16401708.26,334548906.2,3167827082,506459646,16481075.28,337933959.6
2023-07-31,3184002738,504543027.9,16412476.89,334850108.5,3177052669,505972782.7,16464882.03,337202608.2
2023-08-01,3204989976,504291432.4,16084830.62,360143276.6,3182177806,505502889.9,16400512.87,340038606.5
2023-08-02,3219983334,503189643.4,16084830.62,359856053.7,3189078700,504893738.9,16343675.2,342853729.9
2023-08-03,3226473810,502391533.4,16083151.03,366512783,3196876181,504708674.5,16283821.67,346615788.6
2023-08-04,3302119561,495448720.5,15527643.67,365397147.7,3215151219,503188846,16143874,350909995.9
2023-08-05,3166142946,495360044.5,15525212.77,362207431.4,3212506730,501609784.7,16017121.98,354787958.2
2023-08-06,3167520957,498863416.9,15521365.03,362249449.3,3210176189,500583974.1,15891358.66,358745178.6
2023-08-07,3165456741,499950854.1,15521365.03,362448372.8,3207526761,499927949.3,15764056.97,362687787.8
2023-08-08,3169155548,500819045.2,15322857.22,367556852.3,3202407557,499431894,15655203.62,363746870
2023-08-09,3166961283,500478051.1,15323887.92,367220040.7,3194832978,499044523.7,15546497.52,364798868.2
2023-08-10,3291800086,501495561.3,15191743.31,366920683.1,3204165303,498916527.7,15419153.56,364857139.6
2023-08-11,3299234350,505828549.5,15008717.81,367167627.4,3203753130,500399360.4,15345021.3,365110065.3
2023-08-12,3296758960,506594158.5,15244960.58,367200185.6,3222412561,502004233.8,15304985.27,365823315.9
2023-08-13,3294656833,503853765.9,15244960.58,367360361.4,3240574829,502717140.8,15265498.92,366553446.2
2023-08-14,3296942661,505867292.3,19164215.79,367413586.3,3259358532,503562346.3,15785906.17,367262762.4
2023-08-15,3493199136,504040430.4,19368898.56,367202538.1,3305650473,504022544.1,16363912.08,367212146.1
2023-08-16,3492534674,506107944.5,19350946.5,367465140.1,3352160957,504826814.6,16939206.16,367247160.3
2023-08-17,3491304323,504180666.6,19344268.34,367332692.1,3380661562,505210401.1,17532424.02,367306018.7
2023-08-18,3497048364,504412101.6,19184811.84,366801737.4,3408920707,505008051.4,18129008.88,367253748.7
2023-08-19,3488610131,506004964.2,19055864.39,366753997.8,3436328017,504923880.8,18673423.71,367190007.6
2023-08-20,3487859531,507700005.4,19047086.19,366969650.6,3463928403,505473343.6,19216584.52,367134191.8
2023-08-21,3489374027,516044164,18781220.24,366720045.6,3491418598,506927182.4,19161870.87,367035114.5
2023-08-22,3490676405,514892257,18780566.08,366994675.2,3491058208,508477443.3,19077823.37,367005419.8
2023-08-23,3443345067,517246404.3,18782848.67,367414662.4,3484031121,510068651.9,18996666.54,366998208.7
2023-08-24,3484407397,521820342.2,18840946.26,368648961.7,3483045846,512588605.5,18924763.38,367186247.2
2023-08-25,3486644098,528936901.4,18837671.01,368039275.4,3481559522,516092148.4,18875171.83,367363038.4
2023-08-26,3537412215,533629168.9,18829904.05,370133060.1,3488531249,520038463.3,18842891.79,367845761.6
2023-08-27,3537363537,536779451.2,18826825.65,370341500.2,3495603249,524192669.9,18811425.99,368327454.4
2023-08-28,3412071904,541522534.2,18850782.38,370301967,3484560089,527832437,18821363.44,368839157.4
2023-08-29,3413794397,541724630.8,18911949.16,371113487.4,3473576945,531665633.3,18840132.45,369427559.2
2023-08-30,3466171961,543042563.5,18814854.15,370336533.3,3476837930,535350798.9,18844704.67,369844969.3
2023-08-31,3465979923,536773441.3,18731826.06,370363429,3474205434,537486955.9,18829116.07,370089893.2
2023-09-01,3480173660,536583798.8,18720819.45,369384302.6,3473281085,538579369.8,18812422.99,370282039.9
2023-09-02,3480822071,540133438.9,18525584.38,368883006.9,3465196779,539508551.2,18768948.75,370103460.9
2023-09-03,3480884182,537261227.2,18569902.82,369035674,3457128300,539577376.4,18732245.49,369916914.3
2023-09-04,3481365751,534295543.2,18557437.27,368597835.3,3467027421,538544949.1,18690339.04,369673466.9
2023-09-05,3481047335,532516170.1,18553347.25,368595484.4,3476634983,537229454.7,18639110.2,369313752.2
2023-09-06,3630304610,535369084.3,18318439.81,368814088.1,3500082505,536133243.4,18568193.86,369096260
2023-09-07,3642329771,535399106.6,18268107.24,369063432.4,3525275340,535936909.9,18501948.32,368910546.2
2023-09-08,3692379581,537101241.4,16518410.46,369502704.1,3555590472,536010830.2,18187318.46,368927460.7
2023-09-09,3735126410,548670943.9,25774822.32,369743228.4,3591919663,537230473.8,19222923.88,369050349.5
2023-09-10,3737096129,542538921.9,25772546.62,369997708.7,3628521370,537984430.2,20251873,369187783.1
2023-09-11,3735440413,539965229.3,25772382.08,370267810.8,3664817750,538794385.4,21282579.4,369426351
2023-09-12,3838825255,539699398.8,25297111.02,370078309.4,3715928881,539820560.9,22245974.22,369638183.1
2023-09-13,3838784587,539501550.2,29155011.8,370215726.9,3745711735,540410913.2,23794055.93,369838417.2
2023-09-14,3894078035,540462486.2,29155011.8,369433477.4,3781675773,541134253.1,25349328.01,369891280.8
2023-09-15,3942806861,542163177,29158086.39,369892812,3817451099,541857386.8,27154996,369947010.5
2023-09-16,4807432627,545364672.8,29049364.56,369970868,3970637701,541385062.3,27622787.75,369979530.5
2023-09-17,4808449071,554254380.2,29049364.56,369875925.3,4123688121,543058699.2,28090904.6,369962132.8
2023-09-18,4806433942,555934090.8,29045330.93,370137421.5,4276687197,545339965.1,28558468.72,369943505.8
2023-09-19,4896262224,555592328,28500624.16,370029932.3,4427749621,547610383.6,29016113.46,369936594.8
2023-09-20,4946122505,558550065.1,28280192.83,372239529.7,4585940752,550331600,28891139.32,370225709.5
2023-09-21,5044090855,559961195.8,27901774.02,372346989.7,4750228298,553117130,28712105.35,370641925.5
2023-09-22,5093151881,567270368.4,27693285.81,374230196.7,4914563301,556703871.6,28502848.12,371261551.9
2023-09-23,5101041124,571521681.5,27667661.12,374340235.8,4956507372,560440587.1,28305461.92,371885747.3
2023-09-24,5096368418,569819236.3,27678437.62,374340493.9,4997638707,562664138,28109615.21,372523542.8
2023-09-25,5099186531,579797308.6,27678437.62,374321025.9,5039460505,566073169.1,27914344.74,373121200.6
2023-09-26,5148144863,581268651.7,27995013.35,374151042.8,5075443740,569741215.3,27842114.62,373709930.6
2023-09-27,5163999468,575410230.4,28019910.31,375613763.9,5106569020,572149810.4,27804931.41,374191964.1
2023-09-28,5248647754,581780611.4,27591293.8,374300695.2,5135791434,575266869.8,27760577.09,374471064.9
2023-09-29,5250497627,584808230.9,27527247.55,373938856.4,5158269398,577772278.7,27736857.34,374429444.8
2023-09-30,5342946991,580651804.6,27612204.28,372989570.4,5192827379,579076582,27728934.93,374236492.6
2023-10-01,5342834489,590258052.8,27603595.88,372901655.2,5228036818,581996412.9,27718243.26,374030944.3
2023-10-02,5339824512,583893135.4,27608205.7,373031085.5,5262413672,582581531,27708210.12,373846667.1
2023-10-03,5397232211,589930293.2,27648448.48,373479013.3,5297997579,583818908.4,27658700.86,373750662.8
2023-10-04,5395561817,593656253.2,27575996.95,378632179.6,5331077914,586425483.1,27595284.66,374181865.1
2023-10-05,5427835651,593816255.1,27343375.51,378655910.5,5356676185,588144860.7,27559867.76,374804038.7
