,date,BTC_USD_Price,AGG_Volume,GBTC_Price,GBTC_Volume,BTC_Price,BTC_Volume,IBIT_Price,IBIT_Volume,FBTC_Price,FBTC_Volume,ARKB_Price,ARKB_Volume,BITB_Price,BITB_Volume,BTCO_Price,BTCO_Volume,HODL_Price,HODL_Volume,BRRR_Price,BRRR_Volume,EZBC_Price,EZBC_Volume,BTCW_Price,BTCW_Volume
2021-08-13 00:00:00+00:00,2021-08-13 00:00:00+00:00,47793.3203125,160666696.52748108,38.369998931884766,160666696.52748108,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-14 00:00:00+00:00,2021-08-14 00:00:00+00:00,47096.9453125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,47047.00390625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-16 00:00:00+00:00,2021-08-16 00:00:00+00:00,46004.484375,153402796.44737244,37.939998626708984,153402796.44737244,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-17 00:00:00+00:00,2021-08-17 00:00:00+00:00,44695.359375,182841326.0482788,36.61000061035156,182841326.0482788,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-18 00:00:00+00:00,2021-08-18 00:00:00+00:00,44801.1875,194802564.09606934,35.33000183105469,194802564.09606934,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-19 00:00:00+00:00,2021-08-19 00:00:00+00:00,46717.578125,242856481.87294006,37.4900016784668,242856481.87294006,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-20 00:00:00+00:00,2021-08-20 00:00:00+00:00,49339.17578125,290426179.43573,39.58000183105469,290426179.43573,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-21 00:00:00+00:00,2021-08-21 00:00:00+00:00,48905.4921875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,49321.65234375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-23 00:00:00+00:00,2021-08-23 00:00:00+00:00,49546.1484375,253023311.87438965,39.86000061035156,253023311.87438965,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-24 00:00:00+00:00,2021-08-24 00:00:00+00:00,47706.1171875,206879916.80755615,39.09000015258789,206879916.80755615,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-25 00:00:00+00:00,2021-08-25 00:00:00+00:00,48960.7890625,182854699.00741577,39.119998931884766,182854699.00741577,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-26 00:00:00+00:00,2021-08-26 00:00:00+00:00,46942.21875,160099622.70812988,37.81999969482422,160099622.70812988,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-27 00:00:00+00:00,2021-08-27 00:00:00+00:00,49058.66796875,180270097.026062,39.150001525878906,180270097.026062,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-28 00:00:00+00:00,2021-08-28 00:00:00+00:00,48902.40234375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,48829.83203125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-30 00:00:00+00:00,2021-08-30 00:00:00+00:00,47054.984375,119812004.69970703,38.900001525878906,119812004.69970703,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-08-31 00:00:00+00:00,2021-08-31 00:00:00+00:00,47166.6875,140436415.70205688,37.77000045776367,140436415.70205688,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,48847.02734375,227428585.98251343,38.2400016784668,227428585.98251343,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-02 00:00:00+00:00,2021-09-02 00:00:00+00:00,49327.72265625,256002266.0003662,39.06999969482422,256002266.0003662,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-03 00:00:00+00:00,2021-09-03 00:00:00+00:00,50025.375,220280056.52427673,40.72999954223633,220280056.52427673,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-04 00:00:00+00:00,2021-09-04 00:00:00+00:00,49944.625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,51753.41015625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-06 00:00:00+00:00,2021-09-06 00:00:00+00:00,52633.53515625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00,46811.12890625,482686258.53157043,37.810001373291016,482686258.53157043,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-08 00:00:00+00:00,2021-09-08 00:00:00+00:00,46091.390625,174816938.13285828,37.52000045776367,174816938.13285828,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00,46391.421875,132999932.70950317,37.45000076293945,132999932.70950317,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-10 00:00:00+00:00,2021-09-10 00:00:00+00:00,44883.91015625,180327356.2614441,36.79999923706055,180327356.2614441,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-11 00:00:00+00:00,2021-09-11 00:00:00+00:00,45201.45703125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,46063.26953125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-13 00:00:00+00:00,2021-09-13 00:00:00+00:00,44963.07421875,199030389.45007324,35.72999954223633,199030389.45007324,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-14 00:00:00+00:00,2021-09-14 00:00:00+00:00,47092.4921875,142141820.30296326,36.810001373291016,142141820.30296326,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-15 00:00:00+00:00,2021-09-15 00:00:00+00:00,48176.34765625,172437779.85610962,38.80500030517578,172437779.85610962,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-16 00:00:00+00:00,2021-09-16 00:00:00+00:00,47783.359375,127421600.0,38.0,127421600.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-17 00:00:00+00:00,2021-09-17 00:00:00+00:00,47267.51953125,94630771.91505432,37.70000076293945,94630771.91505432,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-18 00:00:00+00:00,2021-09-18 00:00:00+00:00,48278.36328125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,47260.21875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-20 00:00:00+00:00,2021-09-20 00:00:00+00:00,42843.80078125,299235936.1427307,34.55500030517578,299235936.1427307,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-21 00:00:00+00:00,2021-09-21 00:00:00+00:00,40693.67578125,183034153.68347168,33.18000030517578,183034153.68347168,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-22 00:00:00+00:00,2021-09-22 00:00:00+00:00,43574.5078125,193039877.91137695,34.880001068115234,193039877.91137695,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-23 00:00:00+00:00,2021-09-23 00:00:00+00:00,44895.09765625,131486601.76391602,35.88999938964844,131486601.76391602,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-24 00:00:00+00:00,2021-09-24 00:00:00+00:00,42839.75,230049557.9235077,34.22999954223633,230049557.9235077,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-25 00:00:00+00:00,2021-09-25 00:00:00+00:00,42716.59375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,43208.5390625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-27 00:00:00+00:00,2021-09-27 00:00:00+00:00,42235.73046875,125170579.11758423,34.18000030517578,125170579.11758423,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-28 00:00:00+00:00,2021-09-28 00:00:00+00:00,41034.54296875,168428577.64434814,32.72999954223633,168428577.64434814,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-29 00:00:00+00:00,2021-09-29 00:00:00+00:00,41564.36328125,109927484.34448242,32.119998931884766,109927484.34448242,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-09-30 00:00:00+00:00,2021-09-30 00:00:00+00:00,43790.89453125,174293642.1432495,33.849998474121094,174293642.1432495,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,48116.94140625,319346799.2076874,37.189998626708984,319346799.2076874,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-02 00:00:00+00:00,2021-10-02 00:00:00+00:00,47711.48828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,48199.953125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-04 00:00:00+00:00,2021-10-04 00:00:00+00:00,49112.90234375,341342738.3174896,39.130001068115234,341342738.3174896,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-05 00:00:00+00:00,2021-10-05 00:00:00+00:00,51514.8125,287779118.2273865,40.439998626708984,287779118.2273865,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-06 00:00:00+00:00,2021-10-06 00:00:00+00:00,55361.44921875,418332774.06311035,42.779998779296875,418332774.06311035,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-07 00:00:00+00:00,2021-10-07 00:00:00+00:00,53805.984375,280084389.85710144,41.54999923706055,280084389.85710144,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-08 00:00:00+00:00,2021-10-08 00:00:00+00:00,53967.84765625,207512574.7478485,42.34000015258789,207512574.7478485,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-09 00:00:00+00:00,2021-10-09 00:00:00+00:00,54968.22265625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,54771.578125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-11 00:00:00+00:00,2021-10-11 00:00:00+00:00,57484.7890625,342749925.37841797,44.314998626708984,342749925.37841797,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-12 00:00:00+00:00,2021-10-12 00:00:00+00:00,56041.05859375,325150025.84381104,42.45000076293945,325150025.84381104,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-13 00:00:00+00:00,2021-10-13 00:00:00+00:00,57401.09765625,328909771.2402344,44.650001525878906,328909771.2402344,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-14 00:00:00+00:00,2021-10-14 00:00:00+00:00,57321.5234375,330937297.8755951,44.90999984741211,330937297.8755951,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-15 00:00:00+00:00,2021-10-15 00:00:00+00:00,61593.94921875,551790765.2240753,47.40999984741211,551790765.2240753,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-16 00:00:00+00:00,2021-10-16 00:00:00+00:00,60892.1796875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,61553.6171875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-18 00:00:00+00:00,2021-10-18 00:00:00+00:00,62026.078125,462799715.46936035,45.650001525878906,462799715.46936035,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-19 00:00:00+00:00,2021-10-19 00:00:00+00:00,64261.9921875,749211243.3166504,48.81999969482422,749211243.3166504,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-20 00:00:00+00:00,2021-10-20 00:00:00+00:00,65992.8359375,708131475.0,51.75,708131475.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-21 00:00:00+00:00,2021-10-21 00:00:00+00:00,62210.171875,559908302.9571533,48.970001220703125,559908302.9571533,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-22 00:00:00+00:00,2021-10-22 00:00:00+00:00,60692.265625,445896750.0,48.75,445896750.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-23 00:00:00+00:00,2021-10-23 00:00:00+00:00,61393.6171875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,60930.8359375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-25 00:00:00+00:00,2021-10-25 00:00:00+00:00,63039.82421875,381038870.4299927,50.88999938964844,381038870.4299927,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-26 00:00:00+00:00,2021-10-26 00:00:00+00:00,60363.79296875,292922181.8084717,49.43000030517578,292922181.8084717,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-27 00:00:00+00:00,2021-10-27 00:00:00+00:00,58482.38671875,390187846.3745117,46.70000076293945,390187846.3745117,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-28 00:00:00+00:00,2021-10-28 00:00:00+00:00,60622.13671875,251389873.0911255,48.685001373291016,251389873.0911255,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-29 00:00:00+00:00,2021-10-29 00:00:00+00:00,62227.96484375,233150442.55638123,49.689998626708984,233150442.55638123,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-30 00:00:00+00:00,2021-10-30 00:00:00+00:00,61888.83203125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,61318.95703125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,61004.40625,202430570.90034485,49.2400016784668,202430570.90034485,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-02 00:00:00+00:00,2021-11-02 00:00:00+00:00,63226.40234375,361505525.440979,50.459999084472656,361505525.440979,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-03 00:00:00+00:00,2021-11-03 00:00:00+00:00,62970.046875,249392102.6851654,50.119998931884766,249392102.6851654,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-04 00:00:00+00:00,2021-11-04 00:00:00+00:00,61452.23046875,198485500.66184998,48.869998931884766,198485500.66184998,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-05 00:00:00+00:00,2021-11-05 00:00:00+00:00,61125.67578125,149780165.05889893,48.56999969482422,149780165.05889893,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-06 00:00:00+00:00,2021-11-06 00:00:00+00:00,61527.48046875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,63326.98828125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-08 00:00:00+00:00,2021-11-08 00:00:00+00:00,67566.828125,407364694.0574646,52.29999923706055,407364694.0574646,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-09 00:00:00+00:00,2021-11-09 00:00:00+00:00,66971.828125,361164491.3330078,53.4900016784668,361164491.3330078,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-10 00:00:00+00:00,2021-11-10 00:00:00+00:00,64995.23046875,542837995.3933716,53.41999816894531,542837995.3933716,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-11 00:00:00+00:00,2021-11-11 00:00:00+00:00,64949.9609375,324940150.4497528,52.189998626708984,324940150.4497528,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-12 00:00:00+00:00,2021-11-12 00:00:00+00:00,64155.94140625,324538945.6970215,51.470001220703125,324538945.6970215,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-13 00:00:00+00:00,2021-11-13 00:00:00+00:00,64469.52734375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,65466.83984375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-15 00:00:00+00:00,2021-11-15 00:00:00+00:00,63557.87109375,195133987.1635437,51.18000030517578,195133987.1635437,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-16 00:00:00+00:00,2021-11-16 00:00:00+00:00,60161.24609375,410864613.33618164,47.06999969482422,410864613.33618164,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-17 00:00:00+00:00,2021-11-17 00:00:00+00:00,60368.01171875,231091913.10195923,48.380001068115234,231091913.10195923,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-18 00:00:00+00:00,2021-11-18 00:00:00+00:00,56942.13671875,371128852.3448944,46.47999954223633,371128852.3448944,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-19 00:00:00+00:00,2021-11-19 00:00:00+00:00,58119.578125,238151276.9165039,47.13999938964844,238151276.9165039,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-20 00:00:00+00:00,2021-11-20 00:00:00+00:00,59697.1953125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,58730.4765625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-22 00:00:00+00:00,2021-11-22 00:00:00+00:00,56289.2890625,201242586.80114746,45.150001525878906,201242586.80114746,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-23 00:00:00+00:00,2021-11-23 00:00:00+00:00,57569.07421875,171121379.89883423,46.880001068115234,171121379.89883423,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-24 00:00:00+00:00,2021-11-24 00:00:00+00:00,56280.42578125,141919860.4019165,46.41999816894531,141919860.4019165,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-25 00:00:00+00:00,2021-11-25 00:00:00+00:00,57274.6796875,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-26 00:00:00+00:00,2021-11-26 00:00:00+00:00,53569.765625,201519755.3237915,44.33000183105469,201519755.3237915,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-27 00:00:00+00:00,2021-11-27 00:00:00+00:00,54815.078125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,57248.45703125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-29 00:00:00+00:00,2021-11-29 00:00:00+00:00,57806.56640625,219132229.41741943,47.18000030517578,219132229.41741943,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-11-30 00:00:00+00:00,2021-11-30 00:00:00+00:00,57005.42578125,251561600.6439209,46.220001220703125,251561600.6439209,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,57229.828125,228424190.56243896,44.869998931884766,228424190.56243896,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-02 00:00:00+00:00,2021-12-02 00:00:00+00:00,56477.81640625,214150017.12036133,45.38999938964844,214150017.12036133,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-03 00:00:00+00:00,2021-12-03 00:00:00+00:00,53598.24609375,410920950.0175476,41.849998474121094,410920950.0175476,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-04 00:00:00+00:00,2021-12-04 00:00:00+00:00,49200.703125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,49368.84765625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-06 00:00:00+00:00,2021-12-06 00:00:00+00:00,50582.625,389364495.47195435,38.400001525878906,389364495.47195435,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-07 00:00:00+00:00,2021-12-07 00:00:00+00:00,50700.0859375,312226608.11920166,40.099998474121094,312226608.11920166,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-08 00:00:00+00:00,2021-12-08 00:00:00+00:00,50504.796875,164873080.48553467,40.33000183105469,164873080.48553467,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-09 00:00:00+00:00,2021-12-09 00:00:00+00:00,47672.12109375,228528570.6008911,37.099998474121094,228528570.6008911,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-10 00:00:00+00:00,2021-12-10 00:00:00+00:00,47243.3046875,191328409.73510742,37.279998779296875,191328409.73510742,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-11 00:00:00+00:00,2021-12-11 00:00:00+00:00,49362.5078125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-12 00:00:00+00:00,2021-12-12 00:00:00+00:00,50098.3359375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-13 00:00:00+00:00,2021-12-13 00:00:00+00:00,46737.48046875,265383784.8564148,35.40999984741211,265383784.8564148,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-14 00:00:00+00:00,2021-12-14 00:00:00+00:00,46612.6328125,163447123.39782715,36.70000076293945,163447123.39782715,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2021-12-15 00:00:00+00:00,2021-12-15 00:00:00+00:00,48896.72265625,275200448.884964,37.65999984741211,275200448.884964,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
