t,Open,High,Low,Close,Adj_Close,Volume,date,BalanceBTC,CostBasisUSD,ChangeBTC,InvestedUSD,BuyPriceUSD,MarketCap,TotalOutstanding,PriceUSD,BitcoinValueUSD,UnrealisedGainUSD,MVRV,CostBasisPriceUSD,BTCperShare,USDperShare,Yield,ExpandingPctChange,mNAV,BTCPctTotal,USDPctTotal,PremiumUSD
2022-07-25 00:00:00+00:00,26.70199966,27.55999947,26.20100021,26.58600044,26.58600044,4826000,2022-07-25 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3003566161,112975480,21510.12559,2789841779,-1186558221,0.701599884,30658.67894,0.001148028,24.69422373,0.54844166,0.54844166,1.076608066,0.290544355,0.143552347,213724382.4
2022-07-26 00:00:00+00:00,24.88299942,25.59799957,23.56800079,23.76399994,23.76399994,6626000,2022-07-26 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2685547295,113009060,21181.6592,2747240016,-1229159984,0.690886233,30658.67894,0.001147687,24.30990945,0.547981549,0.547981549,0.977543745,0.290544355,0.143552347,-61692721.16
2022-07-27 00:00:00+00:00,24.72800064,26.81500053,24.13,26.23999977,26.23999977,7089000,2022-07-27 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2965357709,113009060,22898.41507,2969901536,-1006498464,0.746881988,30658.67894,0.001147687,26.28020741,0.547981549,0.547981549,0.998470041,0.290544355,0.143552347,-4543826.946
2022-07-28 00:00:00+00:00,26.00,27.68199921,25.55599976,27.5720005,27.5720005,5934000,2022-07-28 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3115885859,113009060,23838.55688,3091836989,-884563010.7,0.777546773,30658.67894,0.001147687,27.35919571,0.547981549,0.547981549,1.007778182,0.290544355,0.143552347,24048869.72
2022-07-29 00:00:00+00:00,27.00,28.79700089,26.75699997,28.6060009,28.6060009,6157000,2022-07-29 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3232737272,113009060,23950.74038,3106387077,-870012923.5,0.781205884,30658.67894,0.001147687,27.48794722,0.547981549,0.547981549,1.040674324,0.290544355,0.143552347,126350195.5
2022-08-01 00:00:00+00:00,27.65299988,28.75,27.14599991,27.5739994,27.5739994,5203000,2022-08-01 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3116111753,113009060,23331.4427,3026064786,-950335213.6,0.761006133,30658.67894,0.001147687,26.77718748,0.547981549,0.547981549,1.029757118,0.290544355,0.143552347,90046966.65
2022-08-02 00:00:00+00:00,28.0890007,29.52400017,27.5739994,27.82600021,27.82600021,6061000,2022-08-02 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3144590128,113009060,23031.42688,2987153035,-989246964.6,0.75122046,30658.67894,0.001147687,26.43286331,0.547981549,0.547981549,1.052704729,0.290544355,0.143552347,157437092.6
2022-08-03 00:00:00+00:00,28.37599945,32.45500183,28.3409996,31.36800003,31.36800003,12502000,2022-08-03 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3544868198,113009060,22809.74744,2958401433,-1017998567,0.743989899,30658.67894,0.001147687,26.17844475,0.547981549,0.547981549,1.198237723,0.290544355,0.143552347,586466764.5
2022-08-04 00:00:00+00:00,31.98900032,33.22299957,30.45299911,30.93099976,30.93099976,8922000,2022-08-04 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3495483207,113009060,22628.33208,2934872043,-1041527957,0.738072639,30658.67894,0.001147687,25.97023675,0.215373524,0.215373524,1.191017242,0.290544355,0.143552347,560611164.3
2022-08-05 00:00:00+00:00,30.87400055,33.09700012,30.54400063,31.91500092,31.91500092,6914000,2022-08-05 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3606684253,113009060,23248.9715,3015368355,-961031645.1,0.758316154,30658.67894,0.001147687,26.68253638,0.215373524,0.215373524,1.196100718,0.290544355,0.143552347,591315898.1
2022-08-08 00:00:00+00:00,33.56499863,35.19400024,32.74499893,33.00099945,33.00099945,6203000,2022-08-08 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3729411927,113009060,23803.65052,3087309668,-889090331.8,0.776408226,30658.67894,0.001147687,27.31913413,0.215373524,0.215373524,1.207981164,0.290544355,0.143552347,642102258.8
2022-08-09 00:00:00+00:00,32.00,32.65299988,31.42499924,31.93799973,31.93799973,3268000,2022-08-09 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3609283327,113009060,23186.29175,3007238853,-969161146.8,0.756271716,30658.67894,0.001147687,26.61059966,0.210986039,0.210986039,1.200198422,0.290544355,0.143552347,602044473.8
2022-08-10 00:00:00+00:00,34.70000076,34.70000076,32.75,33.58000183,33.58000183,5381000,2022-08-10 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3794844442,113009060,23923.05848,3102796762,-873603237.8,0.780302978,30658.67894,0.001147687,27.45617707,0.210986039,0.210986039,1.223039965,0.290544355,0.143552347,692047679.8
2022-08-11 00:00:00+00:00,35.50,36.1969986,33.00600052,33.69900131,33.69900131,6054000,2022-08-11 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3808292461,113009060,23934.43906,3104272811,-872127188.9,0.78067418,30658.67894,0.001147687,27.46923841,0.210986039,0.210986039,1.226790522,0.290544355,0.143552347,704019649.9
2022-08-12 00:00:00+00:00,33.69900131,35.33000183,33.09999847,35.2840004,35.2840004,4255000,2022-08-12 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3987411718,113009060,24396.30885,3164176861,-812223138.9,0.795739076,30658.67894,0.001147687,27.99932024,0.210986039,0.210986039,1.260173465,0.290544355,0.143552347,823234856.9
2022-08-15 00:00:00+00:00,34.64599991,35.83200073,34.50,34.90800095,34.90800095,3050000,2022-08-15 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3944920373,113009060,24083.95397,3123664747,-852735253.4,0.785550937,30658.67894,0.001147687,27.6408347,0.208259911,0.208259911,1.262914139,0.290544355,0.143552347,821255626.4
2022-08-16 00:00:00+00:00,34.44800186,35.02700043,33.03,34.26399994,34.26399994,3379000,2022-08-16 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3872142425,113009060,23868.81935,3095762001,-880637998.7,0.77853385,30658.67894,0.001147687,27.39392754,0.208259911,0.208259911,1.25078815,0.290544355,0.143552347,776380423.7
2022-08-17 00:00:00+00:00,33.50,33.79999924,32.01399994,32.52000046,32.52000046,3292000,2022-08-17 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3675054683,113009060,23336.34893,3026701120,-949698880,0.76116616,30658.67894,0.001147687,26.7828183,0.208259911,0.208259911,1.214211294,0.290544355,0.143552347,648353563
2022-08-18 00:00:00+00:00,32.10300064,32.79999924,31.84300041,32.44,32.44,2444000,2022-08-18 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3665787857,113009060,23221.1706,3011762606,-964637394,0.757409367,30658.67894,0.001147687,26.65062966,0.208259911,0.208259911,1.217156973,0.290544355,0.143552347,654025251
2022-08-19 00:00:00+00:00,29.94199944,30.39500046,28.1760006,28.29999924,28.29999924,7575000,2022-08-19 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3198156312,113009060,20906.76631,2711586684,-1264813316,0.681919999,30658.67894,0.001147687,23.99441854,0.208259911,0.208259911,1.179440927,0.290544355,0.143552347,486569627.8
2022-08-22 00:00:00+00:00,27.3010006,27.97,26.6079998,26.80900002,26.80900002,4507000,2022-08-22 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3029659891,113009060,21301.08406,2762729301,-1213670699,0.694781536,30658.67894,0.001147687,24.44697178,0.204793602,0.204793602,1.096618438,0.290544355,0.143552347,266930589.7
2022-08-23 00:00:00+00:00,27.19000053,28.32699966,25.88299942,26.57999992,26.57999992,5319000,2022-08-23 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3003780806,113009060,21534.51435,2793004977,-1183395023,0.702395377,30658.67894,0.001147687,24.71487664,0.204793602,0.204793602,1.075465612,0.290544355,0.143552347,210775829
2022-08-24 00:00:00+00:00,26.56999969,27.67099953,26.39800072,27.44099998,27.44099998,2485000,2022-08-24 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3101081614,113009060,21424.97282,2778797550,-1197602450,0.69882244,30658.67894,0.001147687,24.58915728,0.204793602,0.204793602,1.115979685,0.290544355,0.143552347,322284063.8
2022-08-25 00:00:00+00:00,27.7859993,28.04599953,26.72,27.28,27.28,2764000,2022-08-25 00:00:00+00:00,129699,3976400000,0,0,20790.02079,3083000181,113009060,21587.83958,2799921206,-1176478794,0.704134696,30658.67894,0.001147687,24.7760773,0.204793602,0.204793602,1.101102479,0.290544355,0.143552347,283078974.7
2022-08-26 00:00:00+00:00,27.50,27.50,24.79999924,24.92000008,24.92000008,6049000,2022-08-26 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2816185784,113009060,20246.16557,2625907429,-1350492571,0.660373058,30658.67894,0.001147687,23.23625582,0.204793602,0.204793602,1.072461943,0.290544355,0.143552347,190278355.3
2022-08-29 00:00:00+00:00,24.13699913,25.42000008,24.11100006,24.49600029,24.49600029,4928000,2022-08-29 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2768269967,113009060,20270.96038,2629123291,-1347276709,0.661181795,30658.67894,0.001147687,23.2647125,0.204793602,0.204793602,1.052925124,0.290544355,0.143552347,139146676.2
2022-08-30 00:00:00+00:00,25.00399971,25.29999924,23.50099945,24.02300072,24.02300072,4949000,2022-08-30 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2714816729,113009060,19825.46321,2571342752,-1405057248,0.646650929,30658.67894,0.001147687,22.7534213,0.204793602,0.204793602,1.055797298,0.290544355,0.143552347,143473976.6
2022-08-31 00:00:00+00:00,24.82699966,25.14999962,22.27099991,23.16,23.16,9374000,2022-08-31 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2616837809,113009060,20024.67161,2597179883,-1379220117,0.653148547,30658.67894,0.001147687,22.98205013,0.204793602,0.204793602,1.007568951,0.290544355,0.143552347,19657926.38
2022-09-01 00:00:00+00:00,22.00099945,22.85499954,21.32900047,22.09199905,22.09199905,5681000,2022-09-01 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2496596047,113009060,20105.46261,2607658395,-1368741605,0.655783723,30658.67894,0.001147687,23.0747729,0.204793602,0.204793602,0.957409165,0.290544355,0.143552347,-111062347.7
2022-09-02 00:00:00+00:00,22.61000061,22.77499962,21.56500053,21.80599976,21.80599976,4235000,2022-09-02 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2464275535,113009060,19948.85675,2587346771,-1389053229,0.650675679,30658.67894,0.001147687,22.89503843,0.204793602,0.204793602,0.95243342,0.290544355,0.143552347,-123071236.3
2022-09-06 00:00:00+00:00,21.85300064,22.00,20.29000092,20.42499924,20.42499924,8007000,2022-09-06 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2308209964,113009060,18846.15054,2444326879,-1532073121,0.6147085,30658.67894,0.001147687,21.62947713,0.204793602,0.204793602,0.944313129,0.290544355,0.143552347,-136116914.6
2022-09-07 00:00:00+00:00,20.39900017,22.18799973,20.37800026,21.86100006,21.86100006,5632000,2022-09-07 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2470491068,113009060,19292.90707,2502270755,-1474129245,0.629280443,30658.67894,0.001147687,22.14221368,0.204793602,0.204793602,0.987299661,0.290544355,0.143552347,-31779686.66
2022-09-08 00:00:00+00:00,21.4470005,23.46999931,21.17300034,23.45000076,23.45000076,5286000,2022-09-08 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2650062543,113009060,19319.12485,2505671174,-1470728826,0.630135594,30658.67894,0.001147687,22.17230348,0.204793602,0.204793602,1.057625825,0.290544355,0.143552347,144391368.9
2022-09-09 00:00:00+00:00,24.94099998,26.22100067,24.51399994,26.1970005,26.1970005,9128000,2022-09-09 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2960498402,113009060,21363.31362,2770800413,-1205599587,0.69681129,30658.67894,0.001147687,24.51839182,0.204793602,0.204793602,1.068463246,0.290544355,0.143552347,189697989.4
2022-09-12 00:00:00+00:00,26.32099915,26.79899979,25.01199913,26.29800034,26.29800034,8998000,2022-09-12 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2971912298,113009060,22365.21456,2900745963,-1075654037,0.729490485,30658.67894,0.001147687,25.66826025,0.204793602,0.204793602,1.024533805,0.290544355,0.143552347,71166334.76
2022-09-13 00:00:00+00:00,24.18499947,24.63500023,22.95199966,23.13,23.13,8111000,2022-09-13 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2613334513,113009060,20165.04216,2615385803,-1361014197,0.65772704,30658.67894,0.001147687,23.14315156,0.201465189,0.201465189,0.999215684,0.290544355,0.143552347,-2051290.204
2022-09-14 00:00:00+00:00,23.01000023,23.13,22.13500023,22.59900093,22.59900093,5403000,2022-09-14 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2553891852,113009060,20246.36604,2625933429,-1350466571,0.660379597,30658.67894,0.001147687,23.2364859,0.201465189,0.201465189,0.972565345,0.290544355,0.143552347,-72041577.34
2022-09-15 00:00:00+00:00,22.29000092,23.67000008,21.60499954,21.69400024,21.69400024,8432000,2022-09-15 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2451618575,113009060,19696.86987,2554664325,-1421735675,0.642456575,30658.67894,0.001147687,22.60583642,0.201465189,0.201465189,0.959663683,0.290544355,0.143552347,-103045749.8
2022-09-16 00:00:00+00:00,21.15200043,21.50,20.3220005,20.63400078,20.63400078,9951000,2022-09-16 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2331829032,113009060,19741.57762,2560462875,-1415937125,0.643914816,30658.67894,0.001147687,22.65714692,0.201465189,0.201465189,0.91070605,0.290544355,0.143552347,-228633843.3
2022-09-19 00:00:00+00:00,19.92700005,20.70899963,19.63199997,20.62,20.62,8184000,2022-09-19 00:00:00+00:00,129699,3976400000,0,0,20790.02079,2330246912,113009060,19557.97696,2536650054,-1439749946,0.637926278,30658.67894,0.001147687,22.44643087,0.201465189,0.201465189,0.918631606,0.290544355,0.143552347,-206403141.5
2022-09-20 00:00:00+00:00,20.00,20.14999962,19.34199905,19.65999985,19.65999985,7615000,2022-09-20 00:00:00+00:00,130000,3982375151,301,5975151,19851,2221758102,113009060,18872.94987,2453483483,-1528891668,0.616085474,30633.65501,0.00115035,21.71050253,0.204253499,0.204253499,0.9055525,0.291218638,0.143768056,-231725380.7
2022-09-21 00:00:00+00:00,19.83099937,20.83300018,19.40399933,19.59199905,19.59199905,6621000,2022-09-21 00:00:00+00:00,130000,3982375151,0,0,19851,2214073397,113009060,18506.76075,2405878897,-1576496254,0.604131657,30633.65501,0.00115035,21.28925678,0.204253499,0.204253499,0.920276328,0.291218638,0.143768056,-191805500.3
2022-09-22 00:00:00+00:00,19.68899918,19.84300041,18.62299919,19.23200035,19.23200035,7610000,2022-09-22 00:00:00+00:00,130000,3982375151,0,0,19851,2173390282,113009060,19414.53964,2523890154,-1458484997,0.633765042,30633.65501,0.00115035,22.33352046,0.204253499,0.204253499,0.861127129,0.291218638,0.143768056,-350499871.8
2022-09-23 00:00:00+00:00,18.87,19.19199944,18.34900093,19.14500046,19.14500046,5995000,2022-09-23 00:00:00+00:00,130000,3982375151,0,0,19851,2163558505,113009060,19326.86482,2512492427,-1469882724,0.630902999,30633.65501,0.00115035,22.23266371,0.204253499,0.204253499,0.861120409,0.291218638,0.143768056,-348933921.6
2022-09-26 00:00:00+00:00,19.18199921,20.54999924,19.14999962,20.01799965,20.01799965,5852000,2022-09-26 00:00:00+00:00,130000,3982375151,0,0,19851,2262215323,113009060,19201.13172,2496147124,-1486228027,0.626798589,30633.65501,0.00115035,22.0880266,0.204253499,0.204253499,0.906282847,0.291218638,0.143768056,-233931800.7
2022-09-27 00:00:00+00:00,21.2840004,21.92200089,20.10000038,20.60700035,20.60700035,6754000,2022-09-27 00:00:00+00:00,130000,3982375151,0,0,19851,2328777739,113009060,19106.73891,2483876059,-1498499092,0.623717245,30633.65501,0.00115035,21.97944181,0.204253499,0.204253499,0.937557947,0.291218638,0.143768056,-155098319.8
2022-09-28 00:00:00+00:00,20.76000023,22.18600082,20.75,22.04700089,22.04700089,4656000,2022-09-28 00:00:00+00:00,130000,3982375151,0,0,19851,2491510846,113009060,19454.93721,2529141837,-1453233314,0.635083773,30633.65501,0.00115035,22.37999181,0.204253499,0.204253499,0.985121044,0.291218638,0.143768056,-37630991.31
2022-09-29 00:00:00+00:00,21.42499924,21.63100052,20.55500031,21.18199921,21.18199921,3967000,2022-09-29 00:00:00+00:00,130000,3982375151,0,0,19851,2393757819,113009060,19540.86641,2540312633,-1442062518,0.637888832,30633.65501,0.00115035,22.47884049,0.204253499,0.204253499,0.942308355,0.291218638,0.143768056,-146554814.4
2022-09-30 00:00:00+00:00,20.85099983,22.60400009,20.71100044,21.22599983,21.22599983,4006000,2022-09-30 00:00:00+00:00,130000,3982375151,0,0,19851,2398730289,113009060,19435.19469,2526575310,-1455799841,0.634439302,30633.65501,0.00115035,22.357281,0.22417206,0.22417206,0.949399877,0.291218638,0.143768056,-127845020.9
2022-10-03 00:00:00+00:00,21.38999939,22.84199905,21.2140007,22.45199966,22.45199966,4335000,2022-10-03 00:00:00+00:00,130000,3982375151,0,0,19851,2537279377,113009060,19633.43259,2552346236,-1430028915,0.640910547,30633.65501,0.00115035,22.58532401,0.22417206,0.22417206,0.994096859,0.291218638,0.143768056,-15066859.17
2022-10-04 00:00:00+00:00,23.58399963,24.91200066,23.50,24.87400055,24.87400055,6507000,2022-10-04 00:00:00+00:00,130000,3982375151,0,0,19851,2810987421,113009060,20339.97128,2644196267,-1338178884,0.66397468,30633.65501,0.00115035,23.39809097,0.22417206,0.22417206,1.063078205,0.291218638,0.143768056,166791154.5
2022-10-05 00:00:00+00:00,24.09,24.57500076,23.24399948,24.22,24.22,5251000,2022-10-05 00:00:00+00:00,130000,3982375151,0,0,19851,2736966409,113009060,20155.0997,2620162961,-1362212190,0.657939762,30633.65501,0.00115035,23.1854239,0.22417206,0.22417206,1.044578696,0.291218638,0.143768056,116803448.2
2022-10-06 00:00:00+00:00,24.22,24.91699982,23.63,24.16699982,24.16699982,2700000,2022-10-06 00:00:00+00:00,130000,3982375151,0,0,19851,2731089932,113009060,19950.5478,2593571213,-1388803938,0.651262404,30633.65501,0.00115035,22.95011757,0.22417206,0.22417206,1.05302292,0.291218638,0.143768056,137518718.6
2022-10-07 00:00:00+00:00,23.39999962,23.60000038,21.76600075,22.03000069,22.03000069,3726000,2022-10-07 00:00:00+00:00,130000,3982375151,0,0,19851,2489589669,113009060,19539.14392,2540088710,-1442286441,0.637832603,30633.65501,0.00115035,22.47685902,0.22417206,0.22417206,0.980119182,0.291218638,0.143768056,-50499040.82
2022-10-10 00:00:00+00:00,21.96199989,23.18600082,21.52599907,22.06500053,22.06500053,3709000,2022-10-10 00:00:00+00:00,130000,3982375151,0,0,19851,2493544969,113009060,19154.40423,2490072551,-1492302600,0.625273224,30633.65501,0.00115035,22.03427363,0.22417206,0.22417206,1.001394505,0.291218638,0.143768056,3472418.494
2022-10-11 00:00:00+00:00,22.12100029,22.72599983,21.22100067,21.63699913,21.63699913,3473000,2022-10-11 00:00:00+00:00,130000,3982375151,0,0,19851,2445176933,113009060,19039.28207,2475106669,-1507268482,0.621515195,30633.65501,0.00115035,21.90184282,0.22417206,0.22417206,0.987907699,0.291218638,0.143768056,-29929735.89
2022-10-12 00:00:00+00:00,21.81800079,21.88699913,20.5510006,21.83799934,21.83799934,2681000,2022-10-12 00:00:00+00:00,130000,3982375151,0,0,19851,2467891778,113009060,19156.91156,2490398503,-1491976648,0.625355073,30633.65501,0.00115035,22.03715794,0.22417206,0.22417206,0.990962601,0.291218638,0.143768056,-22506725.4
2022-10-13 00:00:00+00:00,20.14800072,22.29999924,19.81299973,22.05400085,22.05400085,5920000,2022-10-13 00:00:00+00:00,130000,3982375151,0,0,19851,2492301906,113009060,19387.83368,2520418378,-1461956773,0.632893257,30633.65501,0.00115035,22.30279925,0.22417206,0.22417206,0.988844522,0.291218638,0.143768056,-28116472.49
2022-10-14 00:00:00+00:00,22.33399963,22.87899971,20.74300003,20.93099976,20.93099976,3888000,2022-10-14 00:00:00+00:00,130000,3982375151,0,0,19851,2365392607,113009060,19177.6941,2493100233,-1489274918,0.626033495,30633.65501,0.00115035,22.06106513,0.22417206,0.22417206,0.948775575,0.291218638,0.143768056,-127707626.4
2022-10-17 00:00:00+00:00,22.00,22.62700081,21.88100052,22.11300087,22.11300087,3344000,2022-10-17 00:00:00+00:00,130000,3982375151,0,0,19851,2498969442,113009060,19557.02181,2542412835,-1439962316,0.638416206,30633.65501,0.00115035,22.49742486,0.22417206,0.22417206,0.982912534,0.291218638,0.143768056,-43443393.38
2022-10-18 00:00:00+00:00,23.02000046,23.53,21.9640007,23.50,23.50,6103000,2022-10-18 00:00:00+00:00,130000,3982375151,0,0,19851,2655712910,113009060,19341.40755,2514382982,-1467992169,0.63137773,30633.65501,0.00115035,22.24939294,0.22417206,0.22417206,1.056208592,0.291218638,0.143768056,141329927.9
2022-10-19 00:00:00+00:00,22.80800056,23.4489994,22.39599991,22.6079998,22.6079998,2712000,2022-10-19 00:00:00+00:00,130000,3982375151,0,0,19851,2554908806,113009060,19132.15443,2487180075,-1495195076,0.624546905,30633.65501,0.00115035,22.00867855,0.22417206,0.22417206,1.027231133,0.291218638,0.143768056,67728730.69
2022-10-20 00:00:00+00:00,22.82299995,23.48900032,21.92200089,22.10099983,22.10099983,2675000,2022-10-20 00:00:00+00:00,130000,3982375151,0,0,19851,2497613216,113009060,19033.37602,2474338883,-1508036268,0.621322399,30633.65501,0.00115035,21.8950488,0.22417206,0.22417206,1.009406283,0.291218638,0.143768056,23274332.88
2022-10-21 00:00:00+00:00,21.85499954,23.44300079,21.64900017,23.26199913,23.26199913,3626000,2022-10-21 00:00:00+00:00,130000,3982375151,0,0,19851,2628816655,113009060,19174.87635,2492733925,-1489641226,0.625941512,30633.65501,0.00115035,22.05782373,0.220560186,0.220560186,1.054591759,0.291218638,0.143768056,136082729.7
2022-10-24 00:00:00+00:00,23.29999924,24.49399948,22.63599968,23.76000023,23.76000023,3513000,2022-10-24 00:00:00+00:00,130000,3982375151,0,0,19851,2685095291,113009060,19341.46021,2514389827,-1467985324,0.631379449,30633.65501,0.00115035,22.24945352,0.220560186,0.220560186,1.067891407,0.291218638,0.143768056,170705463.7
2022-10-25 00:00:00+00:00,24.00,27.00,24.00,26.86899948,26.86899948,6402000,2022-10-25 00:00:00+00:00,130000,3982375151,0,0,19851,3040957859,113177190,20094.96112,2612344946,-1370030205,0.655976609,30633.65501,0.001148641,23.08190322,0.218746987,0.218746987,1.164072097,0.291218638,0.143768056,428612913.2
2022-10-26 00:00:00+00:00,26.95499992,29.00,26.68799973,27.27199936,27.27199936,6650000,2022-10-26 00:00:00+00:00,130000,3982375151,0,0,19851,3086568253,113177190,20797.03083,2703614007,-1278761144,0.678894857,30633.65501,0.001148641,23.88832951,0.215715969,0.215715969,1.141645311,0.291218638,0.143768056,382954245.6
2022-10-27 00:00:00+00:00,27.67300034,27.89999962,26.50,27.05599976,27.05599976,2473000,2022-10-27 00:00:00+00:00,130000,3982375151,0,0,19851,3062122025,113177190,20280.17513,2636422767,-1345952384,0.662022704,30633.65501,0.001148641,23.29464768,0.215715969,0.215715969,1.161468511,0.291218638,0.143768056,425699258.4
2022-10-28 00:00:00+00:00,26.91900063,28.09300041,26.46100044,27.99900055,27.99900055,4325000,2022-10-28 00:00:00+00:00,130000,3982375151,0,0,19851,3168848205,113177190,20604.61385,2678599801,-1303775350,0.672613629,30633.65501,0.001148641,23.66731142,0.215715969,0.215715969,1.183024132,0.291218638,0.143768056,490248404
2022-10-31 00:00:00+00:00,27.88999939,28.38800049,26.04500008,26.75099945,26.75099945,3519000,2022-10-31 00:00:00+00:00,130000,3982375151,0,0,19851,3027602948,113177190,20490.85818,2663811564,-1318563587,0.668900207,30633.65501,0.001148641,23.53664695,0.215715969,0.215715969,1.136567988,0.291218638,0.143768056,363791384.5
2022-11-01 00:00:00+00:00,27.59499931,27.84499931,25.72,25.71999931,25.71999931,3111000,2022-11-01 00:00:00+00:00,130000,3982375151,0,0,19851,2910917249,113177190,20483.96653,2662915649,-1319459502,0.668675237,30633.65501,0.001148641,23.52873091,0.215715969,0.215715969,1.093131602,0.291218638,0.143768056,248001600
2022-11-02 00:00:00+00:00,25.88899994,27.87899971,24.5510006,24.82299995,24.82299995,6411000,2022-11-02 00:00:00+00:00,130000,3982375151,0,0,19851,2809397382,113177190,20148.28455,2619276992,-1363098159,0.65771729,30633.65501,0.001148641,23.14315271,0.215715969,0.215715969,1.072585065,0.291218638,0.143768056,190120390
2022-11-03 00:00:00+00:00,24.20100021,26.13999939,24.13599968,24.84,24.84,2616000,2022-11-03 00:00:00+00:00,130000,3982375151,0,0,19851,2811774093,113177190,20198.11119,2625754454,-1356620697,0.659343822,30633.65501,0.001148641,23.20038564,0.215715969,0.215715969,1.070844263,0.291218638,0.143768056,186019638.8
2022-11-04 00:00:00+00:00,26.11199951,27.73500061,25.06299973,27.70999908,27.70999908,6713000,2022-11-04 00:00:00+00:00,130000,3982375151,0,0,19851,3136139831,113177190,21157.24493,2750441841,-1231933310,0.690653627,30633.65501,0.001148641,24.30208632,0.215715969,0.215715969,1.140231284,0.291218638,0.143768056,385697990.4
2022-11-07 00:00:00+00:00,27.14100075,27.38,26.00,26.66399956,26.66399956,3758000,2022-11-07 00:00:00+00:00,130000,3982375151,0,0,19851,3017756544,113177190,20568.56512,2673913465,-1308461686,0.67143686,30633.65501,0.001148641,23.62590435,0.215715969,0.215715969,1.1285917,0.291218638,0.143768056,343843078.6
2022-11-08 00:00:00+00:00,24.79999924,26.66399956,19.35099983,21.18400002,21.18400002,31238000,2022-11-08 00:00:00+00:00,130000,3982375151,0,0,19851,2397545595,113177190,18520.97116,2407726251,-1574648900,0.604595539,30633.65501,0.001148641,21.27395327,0.215715969,0.215715969,0.995771672,0.291218638,0.143768056,-10180656.27
2022-11-09 00:00:00+00:00,19.50,20.91,16.85000038,17.0359993,17.0359993,27419000,2022-11-09 00:00:00+00:00,130000,3982375151,0,0,19851,1928086529,113177190,15758.29128,2048577867,-1933797284,0.514411071,30633.65501,0.001148641,18.10062493,0.215715969,0.215715969,0.941182935,0.291218638,0.143768056,-120491337.7
2022-11-10 00:00:00+00:00,18.89999962,19.83799934,17.29299927,17.50,17.50,19092000,2022-11-10 00:00:00+00:00,130000,3982375151,0,0,19851,1980600825,113177190,17541.56029,2280402837,-1701972314,0.572623811,30633.65501,0.001148641,20.14896144,0.215715969,0.215715969,0.868531118,0.291218638,0.143768056,-299802012.3
2022-11-11 00:00:00+00:00,16.25200081,17.80999947,15.52999973,17.51799965,17.51799965,16441000,2022-11-11 00:00:00+00:00,130000,3982375151,0,0,19851,1982637975,113177190,16916.85063,2199190582,-1783184569,0.552230892,30633.65501,0.001148641,19.4313941,0.215715969,0.215715969,0.901530768,0.291218638,0.143768056,-216552607.1
2022-11-14 00:00:00+00:00,17.13100052,17.90999985,16.43499947,16.59000015,16.59000015,7970000,2022-11-14 00:00:00+00:00,130000,3982375151,0,0,19851,1877609599,113177190,16629.47841,2161832194,-1820542957,0.542849961,30633.65501,0.001148641,19.10130649,0.215715969,0.215715969,0.868526986,0.291218638,0.143768056,-284222594.9
2022-11-15 00:00:00+00:00,17.39999962,17.74699974,16.51300049,17.15299988,17.15299988,7028000,2022-11-15 00:00:00+00:00,130000,3982375151,0,0,19851,1941328326,113177190,16855.59379,2191227192,-1791147959,0.550231234,30633.65501,0.001148641,19.36103196,0.215715969,0.215715969,0.885954835,0.291218638,0.143768056,-249898866.2
